TaxID	Scientific Name	CLARK	Kaiju	Kraken
28251	Ornithobacterium rhinotracheale	61	477	49
28253	Marinomonas	NA	8	NA
28256	Halomonadaceae	NA	5	NA
28258	Cobetia marina	7	29	NA
28262	Thermodesulfovibrio yellowstonii	3	NA	NA
28264	Arcanobacterium haemolyticum	6	NA	NA
283	Comamonas	NA	3	NA
283165	Bartonella quintana str. Toulouse	NA	1	NA
28358	Corynebacterium phage BFK20	NA	2	NA
283686	Kosakonia radicincitans	13	3	12
283699	Pseudoalteromonas sp. Bsw20308	13	4	12
283734	Staphylococcus pseudintermedius	28	22	27
283811	Stackebrandtia nassauensis	31	NA	20
284016	Phenylobacterium zucineum	4	NA	NA
28442	Haloarcula vallismortis	NA	4	NA
28446	[Clostridium] propionicum	23	NA	15
28447	Clavibacter michiganensis	21	19	18
28448	Komagataeibacter xylinus	1	NA	NA
28450	Burkholderia pseudomallei	11	45	NA
28452	Leptospira alstonii	1	8	NA
28453	Sphingobacterium	NA	302	NA
285	Comamonas testosteroni	35	21	29
285091	Alcanivorax dieselolei	5	NA	NA
285473	Streptomyces rubrolavendulae	4	19	NA
286	Pseudomonas	NA	448	NA
286104	Winogradskyella	NA	23	NA
286636	Streptococcus pyogenes MGAS10394	NA	3	NA
286802	Segniliparus rotundus	10	NA	NA
287	Pseudomonas aeruginosa	43	65	37
287094	Alteromonas addita	NA	4	NA
288	Pseudoalteromonas atlantica	10	NA	NA
288000	Bradyrhizobium sp. BTAi1	3	15	NA
288681	Bacillus cereus E33L	NA	9	NA
288705	Renibacterium salmoninarum ATCC 33209	NA	15	NA
28883	Caudovirales	NA	38	NA
28890	Euryarchaeota	NA	40	NA
28892	Methanofollis liminatans DSM 4140	NA	15	NA
28895	Thermoanaerobacterium	NA	12	NA
288965	[Clostridium] clariflavum	18	NA	16
28898	Campylobacter helveticus	2	18	NA
28901	Salmonella enterica	125	1	580
28903	Mycoplasma bovis	3	8	NA
289376	Thermodesulfovibrio yellowstonii DSM 11347	NA	20	NA
289377	Thermodesulfobacterium commune DSM 2178	NA	28	NA
289397	Mycoplasma bovis PG45	NA	1	NA
29	Myxococcales	NA	3	NA
290053	Bacteroides helcogenes	162	NA	134
290315	Chlorobium limicola DSM 245	NA	44	NA
290317	Chlorobium phaeobacteroides DSM 266	NA	25	NA
290318	Chlorobium phaeovibrioides DSM 265	NA	12	NA
290338	Citrobacter koseri ATCC BAA-895	NA	7	NA
290339	Cronobacter sakazakii ATCC BAA-894	NA	2	NA
290340	Paenarthrobacter aurescens TC1	NA	2	NA
290397	Anaeromyxobacter dehalogenans 2CP-C	NA	14	NA
290398	Chromohalobacter salexigens DSM 3043	NA	17	NA
290399	Arthrobacter sp. FB24	11	19	12
290400	Jannaschia sp. CCS1	4	5	NA
290402	Clostridium beijerinckii NCIMB 8052	NA	7	NA
290425	Advenella	NA	19	NA
290512	Prosthecochloris aestuarii DSM 271	NA	24	NA
291112	Photorhabdus asymbiotica	28	20	30
291183	Lacinutrix	NA	24	NA
291990	Thermosediminibacter oceani	4	NA	NA
292	Burkholderia cepacia	9	9	NA
292414	Ruegeria sp. TM1040	2	8	NA
292415	Thiobacillus denitrificans ATCC 25259	NA	24	NA
292459	Symbiobacterium thermophilum IAM 14863	NA	48	NA
292564	Cyanobium gracile PCC 6307	NA	40	NA
292566	Dactylococcopsis salina	4	NA	NA
292628	Anaerolineaceae	NA	2	NA
292691	Gramella	NA	36	NA
292800	Flavonifractor plautii	4	82	NA
292805	Wolbachia endosymbiont strain TRS of Brugia malayi	NA	4	NA
29287	Natronococcus	NA	1	NA
292913	Sphingopyxis sp. 113P3	1	14	NA
29303	Streptomyces cattleya	7	NA	NA
293088	Martelella	NA	5	NA
293089	Martelella mediterranea	4	NA	NA
293091	Haloquadratum walsbyi	NA	1	NA
29311	Mycobacterium haemophilum	3	NA	NA
29320	Paenarthrobacter nicotinovorans	NA	3	NA
29329	Thermoanaerobacterium xylanolyticum	5	NA	NA
29341	Clostridium argentinense	13	78	11
29343	[Clostridium] cellulosi	4	67	NA
29360	Cellulosilyticum lentocellum	39	NA	36
293826	Alkaliphilus metalliredigens QYMF	NA	55	NA
29385	Staphylococcus saprophyticus	13	8	15
29388	Staphylococcus capitis	74	NA	71
29397	Lactobacillus delbrueckii subsp. lactis	NA	8	NA
294	Pseudomonas fluorescens	103	72	103
29405	Microlunatus phosphovorus	15	NA	12
29410	Synechococcus sp. WH 8103	NA	1	NA
29423	Legionella oakridgensis	7	NA	NA
29430	Acinetobacter haemolyticus	16	6	13
29433	Moraxella ovis	NA	27	NA
29438	Pseudomonas savastanoi	NA	1	NA
294382	Bacillus phage BCJA1c	NA	2	NA
29447	Xanthomonas albilineans	3	3	NA
29449	Rhizobium etli	17	4	15
29459	Brucella melitensis	3	NA	NA
29466	Veillonella parvula	35297	54909	35237
294671	Methanobrevibacter olleyae	NA	10	NA
294699	Anoxybacillus amylolyticus	3	25	NA
29471	Pectobacterium atrosepticum	17	8	14
29483	Yersinia aldovae	16	NA	13
29485	Yersinia rohdei	34	6	28
29486	Yersinia ruckeri	24	32	19
29487	Photorhabdus	NA	37	NA
29488	Photorhabdus luminescens	12	NA	NA
29494	Vibrio furnissii	11	NA	NA
29498	Vibrio tubiashii	22	NA	16
29501	Mycoplasma haemofelis	NA	1	NA
29510	Turneriella parva	2	NA	NA
29518	Borreliella afzelii	3	NA	NA
29521	Brachyspira	NA	16	NA
29540	Natrialba asiatica DSM 12278	NA	4	NA
295405	Bacteroides fragilis YCH46	NA	174	NA
29542	Pelobacter acetylenicus	1	25	NA
29543	Pelobacter propionicus	5	NA	NA
29546	Lawsonia intracellularis	3	22	NA
29547	Epsilonproteobacteria	NA	39	NA
29549	Rhodothermus marinus	17	61	12
29554	Mycoplasma canadense	9	29	NA
29555	Mycoplasma canis	4	7	NA
29574	Taylorella	NA	24	NA
29575	Taylorella equigenitalis	4	42	NA
29580	Janthinobacterium	NA	26	NA
296	Pseudomonas fragi	10	7	NA
296591	Polaromonas sp. JS666	14	15	12
297352	Lactococcus piscium MKFS47	NA	67	NA
298338	Lactobacillus virus LP65	NA	3	NA
298386	Photobacterium profundum SS9	NA	21	NA
298653	Frankia sp. EAN1pec	5	25	NA
298654	Frankia inefficax	7	27	NA
299262	Tateyamaria omphalii	2	20	NA
299583	Francisella noatunensis subsp. orientalis	NA	1	NA
299767	Enterobacter ludwigii	NA	2	NA
300	Pseudomonas mendocina	8	4	NA
300019	Microbacterium paludicola	7	13	NA
300231	Glaciecola nitratireducens	6	NA	NA
300825	Bacillus lehensis	4	NA	NA
300852	Thermus thermophilus HB8	NA	3	NA
301102	Enterobacter hormaechei subsp. oharae	NA	2	NA
301297	Dehalococcoidia	NA	7	NA
301301	Roseburia hominis	43	NA	34
301967	Haloterrigena saccharevitans	NA	1	NA
302406	Advenella mimigardefordensis	12	NA	10
302484	Haloferax larsenii	NA	2	NA
302485	Phaeobacter	NA	5	NA
302912	Bifidobacterium animalis subsp. animalis	NA	3	NA
303	Pseudomonas putida	45	45	40
304895	Catenulispora acidiphila	4	NA	NA
305	Ralstonia solanacearum	28	52	22
305674	Deerpox virus W-848-83	NA	1	NA
306263	Campylobacter lari RM2100	NA	1	NA
306537	Corynebacterium jeikeium K411	NA	21	NA
307467	Euproctis pseudoconspersa nucleopolyhedrovirus	NA	1	NA
308754	Rhodovulum sp. MB263	1	1	NA
308853	Natronorubrum thiooxidans	NA	1	NA
308865	Elizabethkingia	NA	1213	NA
309798	Coprothermobacter proteolyticus DSM 5265	NA	18	NA
309799	Dictyoglomus thermophilum H-6-12	NA	7	NA
309800	Haloferax volcanii DS2	NA	1	NA
309801	Thermomicrobium roseum DSM 5159	NA	34	NA
309806	Sulfurihydrogenibium azorense	1	NA	NA
309807	Salinibacter ruber DSM 13855	NA	2	NA
309868	Candidatus Liberibacter americanus	1	NA	NA
309887	Deinococcus maricopensis	6	NA	NA
31	Myxococcaceae	NA	12	NA
310575	Advenella kashmirensis	6	NA	NA
310783	Deinococcus deserti	10	NA	NA
311402	Agrobacterium vitis S4	NA	23	NA
311403	Agrobacterium radiobacter K84	NA	7	NA
311424	Dehalococcoides mccartyi VS	NA	1	NA
311982	Streptomyces hygroscopicus subsp. jinggangensis	NA	1	NA
312277	Flavobacterium indicum	31	NA	24
312306	Pseudomonas entomophila	2	NA	NA
312309	Vibrio fischeri ES114	NA	17	NA
312540	Acidiplasma cupricumulans	NA	3	NA
313588	Croceibacter atlanticus	28	NA	26
313590	Dokdonia sp. MED134	4	16	NA
313595	Psychroflexus torquis ATCC 700755	NA	130	NA
313596	Robiginitalea biformata HTCC2501	NA	139	NA
313598	Polaribacter sp. MED152	9	42	NA
313602	unclassified Flavobacteriales	NA	1	NA
313603	Maribacter sp. HTCC2170	14	75	12
313985	Geobacter lovleyi	7	NA	NA
314146	Euarchontoglires	NA	208	NA
314225	Erythrobacter litoralis HTCC2594	NA	5	NA
314260	Parvularcula bermudensis HTCC2503	NA	14	NA
314275	Alteromonas mediterranea	1220	9	1202
314282	Psychromonas sp. CNPT3	25	16	21
314315	Lactobacillus sakei subsp. sakei 23K	NA	34	NA
314722	Pseudoxanthomonas suwonensis	10	29	NA
315358	Spiroplasma eriocheiris	2	9	NA
315405	Streptococcus gallolyticus	58	13	67
315730	Bacillus weihenstephanensis KBAB4	NA	3	NA
315749	Bacillus cytotoxicus NVH 391-98	NA	11	NA
315750	Bacillus pumilus SAFR-032	NA	1	NA
316	Pseudomonas stutzeri	72	35	60
316055	Rhodopseudomonas palustris BisA53	NA	6	NA
316056	Rhodopseudomonas palustris BisB18	NA	13	NA
316057	Rhodopseudomonas palustris BisB5	NA	9	NA
316058	Rhodopseudomonas palustris HaA2	NA	7	NA
316067	Geobacter daltonii FRC-32	NA	16	NA
316068	Leadbetterella byssophila	73	NA	40
316275	Aliivibrio salmonicida LFI1238	NA	10	NA
316277	Syntrophus aciditrophicus	2	NA	NA
316278	Synechococcus sp. RCC307	2	7	NA
316279	Synechococcus sp. CC9902	NA	3	NA
316284	Streptomyces noursei ATCC 11455	NA	7	NA
317	Pseudomonas syringae	12	7	NA
317025	Thiomicrospira crunogena XCL-2	NA	46	NA
317655	Sphingopyxis alaskensis RB2256	NA	7	NA
317858	Cyprinid herpesvirus 1	NA	1	NA
317936	Nostoc sp. PCC 7107	NA	8	NA
318161	Shewanella denitrificans OS217	NA	22	NA
318167	Shewanella frigidimarina NCIMB 400	NA	36	NA
318586	Paracoccus denitrificans PD1222	NA	17	NA
318683	Gluconobacter albidus	NA	5	NA
31899	Caldicellulosiruptor bescii	1	NA	NA
319225	Chlorobium luteolum DSM 273	NA	33	NA
319236	Nonlabens sediminis	2	1	NA
31953	Bifidobacteriaceae	NA	29	NA
31957	Propionibacteriaceae	NA	616	NA
31958	Amycolatopsis orientalis	1	17	NA
31964	Clavibacter michiganensis subsp. sepedonicus	NA	2	NA
31969	Mollicutes	NA	14	NA
31977	Veillonellaceae	NA	327	NA
31979	Clostridiaceae	NA	68	NA
319795	Deinococcus geothermalis DSM 11300	NA	23	NA
31989	Rhodobacteraceae	NA	76	NA
319938	Beggiatoa leptomitiformis	11	30	NA
31998	Methylobacterium radiotolerans	2	NA	NA
32	Myxococcus	NA	43	NA
32002	Achromobacter denitrificans	20	27	NA
32003	Nitrosomonadales	NA	29	NA
32008	Burkholderia	NA	180	NA
32011	Methylophilaceae	NA	8	NA
32020	Campylobacter fetus subsp. venerealis	NA	7	NA
32025	Helicobacter hepaticus	8	NA	NA
32033	Xanthomonadaceae	NA	39	NA
32036	sulfur-oxidizing symbionts	NA	1	NA
320483	Anaplasma marginale str. Florida	NA	1	NA
32049	Synechococcus sp. PCC 7002	2	NA	NA
320497	Neoasaia chiangmaiensis	NA	17	NA
32051	Synechococcus sp. WH 7803	1	5	NA
32054	Calothrix parietina	6	NA	NA
32064	Chloroflexales	NA	1	NA
32067	Leptotrichia	NA	500	NA
32069	Aquificales	NA	3	NA
320787	Cyclobacterium amurskyense	9	69	NA
321	Pseudomonas syringae pv. syringae	NA	2	NA
321327	Synechococcus sp. JA-3-3Ab	NA	5	NA
321332	Synechococcus sp. JA-2-3B'a(2-13)	5	17	NA
321956	Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365	NA	3	NA
322019	Acanthocystis turfacea Chlorella virus 1	NA	1	NA
32207	Rothia	NA	1046	NA
322159	Streptococcus thermophilus LMD-9	NA	1	NA
323097	Nitrobacter hamburgensis X14	NA	8	NA
323098	Nitrobacter winogradskyi Nb-255	NA	12	NA
323259	Methanospirillum hungatei JF-1	NA	10	NA
323261	Nitrosococcus oceani ATCC 19707	NA	8	NA
323415	Dokdonella koreensis	22	NA	20
323449	Pontibacter	NA	39	NA
323848	Nitrosospira multiformis ATCC 25196	NA	21	NA
323850	Shewanella loihica PV-4	NA	18	NA
324057	Paenibacillus sp. JDR-2	9	37	NA
324767	Bacillus infantis	2	NA	NA
324831	Lactobacillus gasseri ATCC 33323 = JCM 1131	NA	14	NA
324925	Pelodictyon phaeoclathratiforme BU-1	NA	16	NA
325775	Coxiella endosymbiont of Amblyomma americanum	2	8	NA
32604	Human betaherpesvirus 6B	NA	11	16
326297	Shewanella amazonensis SB2B	NA	21	NA
326298	Sulfurimonas denitrificans DSM 1251	NA	24	NA
326319	Dokdonia	NA	96	NA
326320	Dokdonia donghaensis	6	NA	10
326424	Frankia alni ACN14a	NA	19	NA
326425	Lactobacillus helveticus CNRZ32	NA	8	NA
326427	Chloroflexus aggregans DSM 9485	NA	15	NA
326442	Pseudoalteromonas haloplanktis TAC125	NA	2	NA
326544	Paraglaciecola psychrophila	8	NA	NA
327160	Candidatus Accumulibacter phosphatis	14	NA	NA
327984	unclassified Iridovirus	NA	1	NA
328515	Nonlabens dokdonensis	3	NA	NA
329	Ralstonia pickettii	21	5	21
329380	unclassified T4virus	NA	2	NA
329726	Acaryochloris marina MBIC11017	NA	15	NA
33	Myxococcus fulvus	8	NA	NA
330	Pseudomonas pseudoalcaligenes	4	1	NA
33002	Desulfurella acetivorans	9	NA	NA
33010	Cutibacterium avidum	35	30	33
33014	Clavibacter michiganensis subsp. insidiosus	NA	8	NA
330214	Nitrospira defluvii	NA	21	NA
33033	Parvimonas micra	1673	2360	1663
33034	Anaerococcus prevotii	16	NA	12
33045	Bartonella grahamii	1	NA	NA
33047	Bartonella vinsonii	1	NA	NA
33050	Sphingopyxis macrogoltabida	6	11	NA
33052	Sphingopyxis terrae	3	NA	NA
33055	Kinetoplastibacterium	NA	14	NA
33056	Candidatus Kinetoplastibacterium crithidii	3	12	NA
33057	Thauera	NA	12	NA
33059	Acidithiobacillus caldus	6	21	NA
33069	Pseudomonas viridiflava	2	6	NA
33071	Gloeobacter	NA	4	NA
33072	Gloeobacter violaceus	2	NA	NA
330734	Marinobacter psychrophilus	1	6	NA
33075	Acidobacterium capsulatum	4	NA	NA
330922	Psychrobacter cryohalolentis	3	NA	NA
331104	Blattabacterium sp. (Blattella germanica) str. Bge	NA	13	NA
331112	Escherichia coli HS	NA	1	NA
331113	Simkania negevensis Z	NA	10	NA
331678	Chlorobium phaeobacteroides BS1	NA	30	NA
331978	Burkholderia pseudomallei Pasteur 52237	NA	3	NA
332055	Sphingobium indicum	1	NA	NA
332056	Sphingobium japonicum	2	NA	NA
332163	Candidatus Solibacter usitatus	11	NA	NA
332246	Halalkalicoccus	NA	4	NA
332249	Truepera radiovictrix	9	NA	NA
332410	Exiguobacterium sibiricum	6	NA	NA
333146	Ferroplasma acidarmanus fer1	NA	1	NA
333849	Enterococcus faecium DO	NA	8	NA
333923	Human papillomavirus type 5	NA	1	NA
334413	Finegoldia magna ATCC 29328	NA	144	NA
334543	Psychrobacter arcticus	3	NA	NA
335283	Nitrosomonas eutropha C91	NA	20	NA
335284	Psychrobacter cryohalolentis K5	NA	8	NA
335541	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	NA	50	NA
335543	Syntrophobacter fumaroxidans MPOB	NA	32	NA
335659	Bradyrhizobium sp. S23321	2	12	NA
335795	unclassified Lambda-like viruses	NA	1	NA
335928	Xanthobacteraceae	NA	4	NA
335929	Erythrobacteraceae	NA	18	NA
335992	Candidatus Pelagibacter ubique HTCC1062	NA	4	NA
336261	Thermovirga lienii	6	NA	NA
336810	Candidatus Sulcia muelleri	13	10	NA
337	Burkholderia glumae	6	26	NA
337090	Chlorobium chlorochromatii	2	NA	NA
337191	Gordonia sp. KTR9	5	20	NA
337330	Lactobacillus plantarum subsp. plantarum	NA	2	NA
33745	Hepatitis C virus genotype 4	NA	1	NA
338	Xanthomonas	NA	46	NA
338187	Vibrio campbellii ATCC BAA-1116	NA	3	NA
338190	Nitrosopumilaceae	NA	1	NA
338191	Nitrosopumilus	NA	7	NA
338473	Actinomyces virus Av1	NA	66	NA
338565	Erwinia tasmaniensis	4	NA	NA
33871	Coriobacterium glomerans	4	NA	NA
33882	Microbacterium	NA	47	NA
33886	Rathayibacter	NA	2	NA
33888	Rathayibacter tritici	18	14	13
338963	Pelobacter carbinolicus DSM 2380	NA	32	NA
338966	Pelobacter propionicus DSM 2379	NA	10	NA
338969	Rhodoferax ferrireducens T118	NA	24	NA
339	Xanthomonas campestris	12	5	12
33903	Streptomyces avermitilis	4	NA	NA
33905	Bifidobacterium thermophilum	14	NA	13
33910	Amycolatopsis mediterranei	3	62	NA
33926	Candidatus Phytoplasma	NA	2	NA
339268	Mycobacterium colombiense	4	NA	NA
33934	Anoxybacillus flavithermus	5	2	NA
33940	Geobacillus thermodenitrificans	3	16	NA
33941	Geobacillus thermoleovorans	3	NA	NA
33943	Kyrpidia tusciae	7	NA	NA
33952	Acetobacterium woodii	5	NA	NA
33958	Lactobacillaceae	NA	74	NA
33959	Lactobacillus johnsonii	16	9	NA
33964	Leuconostoc citreum	4	4	NA
33967	Leuconostoc mesenteroides subsp. mesenteroides	NA	10	NA
339670	Burkholderia ambifaria AMMD	NA	3	NA
339671	Actinobacillus succinogenes 130Z	NA	1006	NA
33970	Melissococcus plutonius	26	36	15
33986	Exiguobacterium	NA	59	NA
33989	Rickettsia amblyommatis	NA	1	NA
33990	Rickettsia bellii	NA	19	NA
33993	Neorickettsia	NA	6	NA
33995	Komagataeibacter europaeus	NA	10	NA
33996	Gluconacetobacter diazotrophicus	1	NA	NA
34	Myxococcus xanthus	4	NA	NA
340	Xanthomonas campestris pv. campestris	NA	5	NA
34003	Paracoccus aminophilus	1	NA	NA
340047	Mycoplasma capricolum subsp. capricolum ATCC 27343	NA	1	NA
34008	Rhodovulum	NA	8	NA
340177	Chlorobium chlorochromatii CaD3	NA	29	NA
34018	Rhodospirillum centenum	9	NA	NA
34019	Liberibacter	NA	6	NA
34020	Candidatus Liberibacter africanus	9	NA	NA
34021	Candidatus Liberibacter asiaticus	2	2	NA
34029	Leptothrix cholodnii	22	NA	23
340322	Corynebacterium glutamicum R	NA	1	NA
340345	Actinoalloteichus hymeniacidonis	5	21	NA
34037	Rahnella	NA	34	NA
34038	Rahnella aquatilis	8	NA	NA
34062	Moraxella osloensis	11	91	14
34064	Francisellaceae	NA	15	NA
34067	Cycloclasticus	NA	22	NA
34072	Variovorax	NA	8	NA
34073	Variovorax paradoxus	27	15	26
34085	Riemerella anatipestifer	255	1834	244
34090	Pelodictyon phaeoclathratiforme	8	NA	NA
34098	Blattabacterium	NA	56	NA
341029	Pseudomonas sp. CT14	NA	1	NA
341045	Herbaspirillum hiltneri	10	NA	NA
34105	Streptobacillus moniliformis	87	NA	83
342108	Magnetospirillum magneticum AMB-1	NA	21	NA
342113	Burkholderia oklahomensis	3	12	NA
342409	White spot syndrome virus	NA	1	NA
342564	Pasteurella phage F108	NA	1	NA
342610	Pseudoalteromonas atlantica T6c	NA	9	NA
342949	Pyrococcus sp. NA2	NA	2	NA
343	Xanthomonas translucens	6	4	NA
343509	Sodalis glossinidius str. 'morsitans'	NA	14	NA
345219	Bacillus coagulans 36D1	NA	4	NA
345632	Geobacter pickeringii	4	18	NA
346	Xanthomonas citri	3	NA	NA
347	Xanthomonas oryzae	5	8	NA
347202	Arthrobacter sp. 31.31	NA	1	NA
347253	Streptococcus salivarius JIM8777	NA	87	NA
347327	Pseudomonas phage PA11	NA	2	NA
347834	Rhizobium etli CFN 42	NA	1	NA
348780	Natronomonas pharaonis DSM 2160	NA	6	NA
348824	Rhizobium favelukesii	NA	6	NA
349101	Rhodobacter sphaeroides ATCC 17029	NA	4	NA
349102	Rhodobacter sphaeroides ATCC 17025	NA	9	NA
349106	Psychrobacter sp. PRwf-1	12	31	11
349124	Halorhodospira halophila SL1	NA	25	NA
349161	Desulfotomaculum reducens MI-1	NA	32	NA
349215	Micavibrio aeruginosavorus EPB	NA	5	NA
349221	Micavibrio aeruginosavorus	2	13	NA
349519	Leuconostoc citreum KM20	NA	4	NA
349520	Paenibacillus polymyxa E681	NA	3	NA
349521	Hahella chejuensis KCTC 2396	NA	26	NA
349741	Akkermansia muciniphila ATCC BAA-835	NA	7	NA
349751	Corynebacterium marinum	19	NA	16
350054	Mycobacterium gilvum PYR-GCK	NA	2	NA
350058	Mycobacterium vanbaalenii PYR-1	NA	11	NA
350688	Alkaliphilus oremlandii OhILAs	NA	79	NA
351052	Alkalilimnicola ehrlichii	10	NA	11
351091	Oscillibacter valericigenes	11	NA	NA
351160	Methanocella arvoryzae MRE50	NA	6	NA
351348	Marinobacter hydrocarbonoclasticus VT8	NA	6	NA
351604	Geobacter uraniireducens	15	NA	15
351605	Geobacter uraniireducens Rf4	NA	41	NA
351607	Acidothermus cellulolyticus 11B	NA	11	NA
351627	Caldicellulosiruptor saccharolyticus DSM 8903	NA	12	NA
351671	Xenorhabdus doucetiae	19	11	15
351679	Xenorhabdus hominickii	32	14	30
351745	Shewanella sp. W3-18-1	1	NA	NA
351746	Pseudomonas putida F1	NA	1	NA
352	Azotobacter	NA	6	NA
35243	Ateline alphaherpesvirus 1	NA	7	NA
353	Azotobacter chroococcum	13	NA	NA
353799	Halostagnicola	NA	1	NA
354	Azotobacter vinelandii	27	15	17
354276	Enterobacter cloacae complex	NA	31	NA
354356	Niastella koreensis	11	NA	12
355278	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	NA	1	NA
35554	Geobacter sulfurreducens	1	9	NA
356	Rhizobiales	NA	113	NA
357	Agrobacterium	NA	16	NA
35701	Heliobacterium modesticaldum	17	NA	13
35703	Citrobacter amalonaticus	20	9	23
357244	Orientia tsutsugamushi str. Boryong	NA	1	NA
357276	Bacteroides dorei	330	NA	323
35746	Haloferax gibbonsii	NA	1	NA
35755	Corynebacterium kutscheri	11	50	10
357794	Psychromonas ingrahamii	9	NA	10
357804	Psychromonas ingrahamii 37	NA	41	NA
357808	Roseiflexus sp. RS-1	1	24	NA
357809	Lachnoclostridium phytofermentans ISDg	NA	226	NA
35786	Coprothermobacter proteolyticus	8	NA	NA
35794	Rickettsia slovaca	NA	2	NA
35795	Ehrlichia muris	10	NA	10
35798	Nitrosospira	NA	5	NA
35799	Nitrosospira briensis	5	NA	NA
358	Agrobacterium tumefaciens	3	2	NA
358023	Lutibacter	NA	2	NA
35806	Rhodovulum sulfidophilum	3	9	NA
35814	Bordetella holmesii	15	13	NA
358220	Acidovorax sp. KKS102	8	16	13
358396	Halobiforma lacisalsi AJ5	NA	2	NA
358681	Brevibacillus brevis NBRC 100599	NA	40	NA
359	Agrobacterium rhizogenes	3	3	NA
359303	Shewanella loihica	2	NA	NA
359407	Methylotenera	NA	3	NA
359408	Methylotenera mobilis	15	NA	NA
360104	Campylobacter concisus 13826	NA	2569	NA
360105	Campylobacter curvus 525.92	NA	258	NA
360106	Campylobacter fetus subsp. fetus 82-40	NA	1	NA
360107	Campylobacter hominis ATCC BAA-381	NA	68	NA
360109	Campylobacter jejuni subsp. doylei 269.97	NA	5	NA
360910	Bordetella avium 197N	NA	14	NA
360911	Exiguobacterium sp. AT1b	7	45	NA
361177	Altererythrobacter	NA	4	NA
361183	Altererythrobacter epoxidivorans	1	8	NA
361575	Pseudarthrobacter phenanthrenivorans	7	NA	NA
362257	Streptomyces vietnamensis	26	8	20
362837	Spiroplasma cantharicola	8	5	NA
362976	Haloquadratum walsbyi DSM 16790	NA	2	NA
363408	Nonlabens	NA	123	NA
364317	Verminephrobacter eiseniae	13	NA	202
364410	Granulibacter bethesdensis	4	22	NA
365044	Polaromonas naphthalenivorans CJ2	NA	19	NA
365046	Ramlibacter tataouinensis TTB310	NA	15	NA
365348	Pelosinus	NA	95	NA
365349	Pelosinus fermentans	15	NA	15
365617	Paenibacillus sabinae	3	NA	NA
365659	Streptococcus mitis B6	NA	13542	NA
366394	Sinorhizobium medicae WSM419	NA	10	NA
366522	Sulfurospirillum cavolei	4	25	NA
366602	Caulobacter sp. K31	8	9	NA
366648	Xanthomonas fuscans	6	1	NA
367188	Haladaptatus	NA	6	NA
367189	Haladaptatus paucihalophilus	238	NA	NA
367190	Yersinia similis	10	11	NA
36745	Clostridium saccharoperbutylacetonicum	11	38	11
36746	Pseudomonas cichorii	5	NA	NA
